index,price,Month,food_id,num_orders
2157,278.42,10,18,392
2158,279.36,1,17,3280
2159,279.36,2,15,554
2160,279.36,2,17,1769
2161,279.36,3,15,1728
2162,279.36,4,16,1512
2163,279.36,5,19,728
2164,279.36,7,19,1121
2165,279.36,8,19,447
2166,279.36,9,15,420
2167,279.36,12,15,405
2168,279.42,1,25,688
2169,279.42,6,15,350
2170,279.42,7,16,3539
2171,279.42,11,17,1257
2172,280.33,1,11,553
2173,280.33,1,15,1419
2174,280.33,1,18,555
2175,280.33,1,25,717
2176,280.33,2,11,606
2177,280.33,2,15,215
2178,280.33,2,18,229
2179,280.33,3,15,512
2180,280.33,3,18,256
2181,280.33,3,19,447
2182,280.33,4,18,756
2183,280.33,5,15,770
2184,280.33,6,11,404
2185,280.33,6,15,420
2186,280.33,6,18,623
2187,280.33,7,11,284
2188,280.33,7,15,984
2189,280.33,8,11,258
2190,280.33,8,15,701
2191,280.33,8,18,216
2192,280.33,9,11,528
2193,280.33,9,15,365
2194,280.33,9,18,175
2195,280.33,10,11,175
2196,280.33,10,15,961
2197,280.33,11,11,135
2198,280.33,11,15,350
2199,280.33,11,18,242
2200,280.33,12,11,350
2201,280.33,12,15,1338
2202,280.33,12,18,596
2203,280.36,1,15,1137
2204,280.36,1,17,986
2205,280.36,3,15,1067
2206,280.36,3,17,1797
2207,280.36,5,11,527
2208,280.36,7,19,446
2209,280.36,9,19,3350
2210,280.39,3,11,351
2211,280.39,3,18,258
2212,280.39,6,17,2067
2213,280.39,6,19,1040
2214,280.39,7,17,2038
2215,281.3,1,24,337
2216,281.3,5,15,460
2217,281.3,11,15,419
2218,281.3,11,17,2565
2219,281.33,1,11,513
2220,281.33,1,15,867
2221,281.33,1,17,1916
2222,281.33,1,18,703
2223,281.33,2,11,620
2224,281.33,2,15,555
2225,281.33,3,18,257
2226,281.33,4,11,1309
2227,281.33,4,15,662
2228,281.33,5,11,794
2229,281.33,5,15,338
2230,281.33,5,18,556
2231,281.33,6,11,324
2232,281.33,6,15,1579
2233,281.33,6,18,352
2234,281.33,6,21,42
2235,281.33,7,11,434
2236,281.33,7,15,485
2237,281.33,7,18,568
2238,281.33,8,11,539
2239,281.33,8,15,392
2240,281.33,8,18,528
2241,281.33,9,11,284
2242,281.33,9,15,392
2243,281.33,9,17,3550
2244,281.33,9,18,269
2245,281.33,10,11,243
2246,281.33,10,17,1581
2247,281.33,10,18,380
2248,281.33,11,11,354
2249,281.33,11,15,892
2250,281.33,11,16,2187
2251,281.33,11,18,542
2252,281.33,12,11,679
2253,281.33,12,18,324
2254,281.36,1,15,419
2255,281.36,2,15,1419
2256,281.36,2,17,1594
2257,281.36,3,15,501
2258,281.36,5,15,580
2259,281.36,5,18,337
2260,281.36,12,15,339
2261,282.27,6,16,1971
2262,282.27,6,17,1700
2263,282.3,6,16,1485
2264,282.3,8,19,499
2265,282.3,10,16,1363
2266,282.3,11,15,446
2267,282.33,1,11,567
2268,282.33,1,15,526
2269,282.33,1,18,485
2270,282.33,1,23,460
2271,282.33,2,15,231
2272,282.33,2,18,594
2273,282.33,3,11,609
2274,282.33,3,15,379
2275,282.33,4,15,852
2276,282.33,4,18,190
2277,282.33,5,15,474
2278,282.33,5,17,2012
2279,282.33,5,18,163
2280,282.33,6,11,377
2281,282.33,6,18,366
2282,282.33,7,11,283
2283,282.33,7,18,448
2284,282.33,8,11,242
2285,282.33,8,15,365
2286,282.33,9,11,350
2287,282.33,9,15,418
2288,282.33,9,18,149
2289,282.33,10,11,473
2290,282.33,10,15,242
2291,282.33,10,18,381
2292,282.33,11,11,258
2293,282.33,11,17,1552
2294,282.33,11,18,149
2295,282.33,12,18,283
2296,283.24,1,25,662
2297,283.24,4,19,1052
2298,283.24,10,17,1269
2299,283.27,1,21,28
2300,283.27,9,17,2078
2301,283.3,3,19,865
2302,283.3,8,15,447
2303,283.3,10,15,554
2304,284.21,4,19,539
2305,284.21,11,16,1782
2306,284.21,12,15,445
2307,284.24,1,19,608
2308,284.27,1,23,568
2309,284.27,9,17,1392
2310,285.18,3,21,176
2311,285.18,4,17,636
2312,285.21,10,15,622
2313,285.21,10,19,809
2314,285.21,12,15,351
2315,285.24,1,17,1527
2316,285.24,2,23,149
2317,285.24,4,21,123
2318,285.24,6,17,1863
2319,285.24,10,16,1283
2320,285.24,10,19,595
2321,285.24,12,17,1403
2322,285.24,12,21,148
2323,286.15,3,19,932
2324,286.15,9,16,1932
2325,286.15,11,17,1554
2326,286.18,5,16,1932
2327,286.18,8,17,2564
2328,286.18,9,19,296
2329,286.18,11,16,1660
2330,286.21,4,17,2418
2331,286.21,8,17,2026
2332,286.21,9,15,635
2333,286.21,11,17,1579
2334,287.12,4,11,310
2335,287.12,6,19,716
2336,287.12,7,17,2147
2337,287.12,8,6,431
2338,287.12,8,21,95
2339,287.12,11,16,2348
2340,287.15,2,17,1808
2341,287.15,3,21,94
2342,287.15,4,17,1336
2343,287.15,7,17,2107
2344,287.15,8,16,1581
2345,287.18,3,19,527
2346,287.18,5,21,82
2347,287.18,7,19,566
2348,288.09,1,25,958
2349,288.09,4,21,175
2350,288.09,6,11,350
2351,288.09,7,16,2201
2352,288.09,8,17,2484
2353,288.09,9,16,1619
2354,288.09,9,17,1646
2355,288.09,12,21,190
2356,288.12,1,24,381
2357,288.12,6,11,458
2358,288.12,10,16,1633
2359,288.15,2,17,1716
2360,288.15,4,15,474
2361,288.15,10,15,499
2362,288.15,11,22,258
2363,288.15,12,21,94
2364,289.06,2,25,582
2365,289.06,4,19,784
2366,289.06,6,22,310
2367,289.06,7,14,1082
2368,289.06,7,16,1808
2369,289.06,7,18,324
2370,289.06,12,6,420
2371,289.06,12,16,8409
2372,289.06,12,18,366
2373,289.09,1,23,406
2374,289.09,2,25,485
2375,289.09,4,15,257
2376,289.12,2,23,378
2377,289.12,4,19,460
2378,289.12,5,21,136
2379,289.12,12,21,148
2380,290.03,1,6,2406
2381,290.03,1,11,312
2382,290.03,1,14,810
2383,290.03,1,18,473
2384,290.03,1,20,215
2385,290.03,2,6,1538
2386,290.03,2,11,691
2387,290.03,2,14,3310
2388,290.03,2,15,810
2389,290.03,2,18,311
2390,290.03,2,20,269
2391,290.03,3,6,271
2392,290.03,3,11,188
2393,290.03,3,14,838
2394,290.03,3,15,527
2395,290.03,3,21,190
2396,290.03,4,11,581
2397,290.03,4,14,2041
2398,290.03,4,15,593
2399,290.03,4,18,136
2400,290.03,4,19,582
2401,290.03,5,6,716
2402,290.03,5,11,432
2403,290.03,5,14,1957
2404,290.03,5,15,919
2405,290.03,5,18,703
2406,290.03,5,19,474
2407,290.03,5,21,96
2408,290.03,6,6,648
2409,290.03,6,11,717
2410,290.03,6,14,2459
2411,290.03,6,15,1308
2412,290.03,6,18,581
2413,290.03,7,11,663
2414,290.03,7,14,501
2415,290.03,7,15,231
2416,290.03,7,18,296
2417,290.03,7,21,406
2418,290.03,8,6,135
2419,290.03,8,11,730
2420,290.03,8,14,1094
2421,290.03,8,15,1365
2422,290.03,8,16,1716
2423,290.03,8,18,1624
2424,290.03,8,21,161
2425,290.03,9,6,620
2426,290.03,9,11,1298
2427,290.03,9,14,771
2428,290.03,9,15,663
2429,290.03,9,18,339
2430,290.03,9,19,690
2431,290.03,10,14,80
2432,290.03,10,17,7911
2433,290.03,11,6,1105
2434,290.03,11,11,1160
2435,290.03,11,14,2176
2436,290.03,11,15,718
2437,290.03,11,18,310
2438,290.03,11,21,27
2439,290.03,12,6,1579
2440,290.03,12,11,946
2441,290.03,12,14,960
2442,290.03,12,15,757
2443,290.03,12,18,189
2444,290.03,12,20,95
2445,290.03,12,26,176
2446,290.06,2,14,555
2447,290.06,2,16,406
2448,290.06,3,14,526
2449,290.06,4,18,366
2450,290.06,5,15,460
2451,290.06,8,19,783
2452,290.06,11,16,1484
2453,290.09,1,17,2605
2454,290.09,2,16,1377
2455,290.09,2,21,42
2456,290.09,2,24,364
2457,290.09,3,21,204
2458,290.09,4,18,257
2459,290.09,6,15,460
2460,290.09,10,26,703
2461,291.0,2,21,67
2462,291.0,3,17,1445
2463,291.0,7,17,1147
2464,291.0,7,19,2364
2465,291.0,8,17,1688
2466,291.0,8,21,108
2467,291.0,8,26,203
2468,291.0,9,26,148
2469,291.03,1,6,649
2470,291.03,1,11,691
2471,291.03,1,14,852
2472,291.03,1,15,580
2473,291.03,1,18,539
2474,291.03,1,19,609
2475,291.03,1,20,258
2476,291.03,2,6,1095
2477,291.03,2,14,906
2478,291.03,2,15,714
2479,291.03,2,18,1243
2480,291.03,3,11,1353
2481,291.03,3,14,391
2482,291.03,3,15,1001
2483,291.03,3,18,1095
2484,291.03,4,6,1214
2485,291.03,4,11,607
2486,291.03,4,14,552
2487,291.03,4,15,513
2488,291.03,4,18,458
2489,291.03,4,21,54
2490,291.03,5,6,2554
2491,291.03,5,11,688
2492,291.03,5,14,1701
2493,291.03,5,15,1866
2494,291.03,5,18,864
2495,291.03,6,6,1610
2496,291.03,6,11,269
2497,291.03,6,14,2053
2498,291.03,6,15,1417
2499,291.03,6,16,1797
2500,291.03,6,18,1297
2501,291.03,6,21,338
2502,291.03,7,6,366
2503,291.03,7,11,242
2504,291.03,7,15,1098
2505,291.03,7,18,377
2506,291.03,7,19,811
2507,291.03,7,21,257
2508,291.03,8,6,1162
2509,291.03,8,11,782
2510,291.03,8,15,1567
2511,291.03,8,19,2874
2512,291.03,8,21,109
2513,291.03,9,6,836
2514,291.03,9,11,932
2515,291.03,9,15,1754
2516,291.03,9,17,2443
2517,291.03,9,18,746
2518,291.03,9,19,1215
2519,291.03,11,6,769
2520,291.03,11,11,1107
2521,291.03,11,15,338
2522,291.03,12,6,742
2523,291.03,12,11,541
2524,291.03,12,14,446
2525,291.03,12,15,579
2526,291.03,12,18,418
2527,291.03,12,20,338
2528,291.03,12,26,176
2529,291.06,2,24,365
2530,291.06,4,15,392
2531,291.06,6,17,1446
2532,291.06,7,15,499
2533,291.06,8,14,474
2534,291.97,1,21,163
2535,291.97,7,21,136
2536,291.97,11,17,2429
2537,291.97,12,21,82
2538,292.0,1,26,297
2539,292.0,2,17,1984
2540,292.0,3,17,2498
2541,292.0,4,19,890
2542,292.0,8,21,67
2543,292.0,9,26,107
2544,292.03,1,11,499
2545,292.03,1,14,986
2546,292.03,1,15,621
2547,292.03,1,19,635
2548,292.03,1,20,325
2549,292.03,2,6,2043
2550,292.03,2,11,677
2551,292.03,2,14,1298
2552,292.03,3,6,662
2553,292.03,3,11,744
2554,292.03,3,15,350
2555,292.03,3,18,637
2556,292.03,4,6,651
2557,292.03,4,11,121
2558,292.03,4,14,567
2559,292.03,4,15,364
2560,292.03,4,18,135
2561,292.03,5,6,1541
2562,292.03,5,11,2014
2563,292.03,5,14,2012
2564,292.03,5,15,620
2565,292.03,5,18,567
2566,292.03,5,19,2457
2567,292.03,5,21,190
2568,292.03,6,6,2144
2569,292.03,6,11,852
2570,292.03,6,14,1026
2571,292.03,6,15,513
2572,292.03,6,21,161
2573,292.03,7,6,823
2574,292.03,7,11,970
2575,292.03,7,15,745
2576,292.03,7,18,595
2577,292.03,7,21,109
2578,292.03,8,11,1256
2579,292.03,8,15,839
2580,292.03,8,18,648
2581,292.03,8,19,785
2582,292.03,9,11,323
2583,292.03,9,14,837
2584,292.03,9,15,1420
2585,292.03,9,18,838
2586,292.03,9,19,1067
2587,292.03,9,21,68
2588,292.03,10,15,284
2589,292.03,10,19,1026
2590,292.03,10,26,217
2591,292.03,11,6,594
2592,292.03,11,14,1298
2593,292.03,11,15,566
2594,292.03,11,18,796
2595,292.03,11,21,40
2596,292.03,12,6,486
2597,292.03,12,11,459
2598,292.03,12,14,1685
2599,292.03,12,18,364
2600,292.94,1,17,2161
2601,292.94,1,21,217
2602,292.94,4,17,1743
2603,292.94,5,22,662
2604,292.94,6,21,109
2605,292.94,8,16,1796
2606,292.94,10,21,94
2607,292.94,11,16,1457
2608,292.94,12,16,1552
2609,292.97,7,21,161
2610,292.97,8,21,148
2611,292.97,11,19,701
2612,293.0,1,19,284
2613,293.0,1,26,365
2614,293.0,4,26,623
2615,293.0,6,21,68
2616,293.0,9,26,215
2617,293.0,11,21,150
2618,293.0,12,17,2350
2619,293.91,9,17,2404
2620,293.91,9,22,486
2621,293.91,12,17,2283
2622,293.94,7,21,96
2623,293.94,9,21,95
2624,293.94,10,19,284
2625,293.97,1,22,648
2626,293.97,3,21,81
2627,293.97,12,16,1687
2628,294.88,3,21,175
2629,294.88,4,17,1688
2630,294.88,8,18,798
2631,294.88,12,20,324
2632,294.91,1,21,134
2633,294.91,8,17,1581
2634,294.91,12,17,2213
2635,294.91,12,19,797
2636,294.94,1,16,3094
2637,294.94,2,21,109
2638,294.94,7,26,269
2639,294.94,10,18,526
2640,295.85,9,17,1986
2641,295.85,10,19,622
2642,295.85,11,17,1539
2643,295.88,2,16,1417
2644,295.88,12,21,176
2645,295.91,6,17,1662
2646,296.82,2,21,124
2647,296.82,4,21,122
2648,296.82,4,22,742
2649,296.82,6,21,136
2650,296.82,8,26,229
2651,296.82,9,21,54
2652,296.82,10,21,188
2653,296.82,11,21,259
2654,296.82,12,21,96
2655,296.85,5,22,634
2656,296.85,7,17,1431
2657,296.88,2,16,1270
2658,296.88,4,17,1916
2659,296.88,8,26,310
2660,296.88,10,18,177
2661,297.79,1,16,1445
2662,297.79,3,22,825
2663,297.79,5,17,1458
2664,297.79,11,22,446
2665,297.82,1,21,121
2666,297.82,3,21,95
2667,297.82,5,17,1284
2668,297.82,7,21,80
2669,297.82,9,19,945
2670,297.82,9,21,122
2671,297.82,12,18,188
2672,297.82,12,21,55
2673,297.82,12,23,109
2674,297.82,12,26,189
2675,297.85,1,22,662
2676,297.85,4,18,1309
2677,297.85,9,17,1756
2678,297.85,12,17,2202
2679,298.76,7,19,932
2680,298.76,8,26,176
2681,298.76,10,16,1486
2682,298.76,10,19,393
2683,298.76,12,26,176
2684,298.79,3,19,1472
2685,298.79,4,22,851
2686,298.79,10,17,2186
2687,298.79,12,16,2161
2688,298.82,1,19,676
2689,298.82,3,17,2768
2690,298.82,3,21,109
2691,298.82,8,16,1931
2692,298.82,10,21,96
2693,298.82,12,17,2051
2694,299.73,9,21,53
2695,299.73,11,16,1311
2696,299.73,11,19,271
2697,299.73,12,26,270
2698,299.76,2,19,1742
2699,299.76,5,21,95
2700,299.79,3,17,1446
2701,299.79,4,19,1025
2702,299.79,4,22,852
2703,299.79,11,6,528
2704,299.79,11,17,1809
2705,300.7,7,18,1040
2706,300.7,12,17,2146
2707,300.73,7,17,1824
2708,300.73,10,17,1257
2709,300.73,10,19,527
2710,300.76,2,18,946
2711,300.76,2,19,1322
2712,300.76,4,19,1242
2713,300.76,6,18,999
2714,300.76,11,16,1592
2715,301.67,4,22,850
2716,301.67,5,16,1499
2717,301.67,10,17,1702
2718,301.67,11,18,420
2719,301.7,7,17,4550
2720,301.7,8,17,1781
2721,302.64,2,18,1066
2722,302.64,3,18,2375
2723,302.64,4,18,1243
2724,302.64,5,16,1284
2725,302.64,5,18,985
2726,302.64,6,22,513
2727,302.64,7,22,744
2728,302.64,9,18,446
2729,302.64,9,22,418
2730,302.67,3,17,2497
2731,302.67,4,19,621
2732,302.67,6,18,743
2733,302.67,10,22,661
2734,302.67,11,19,568
2735,302.7,11,17,2052
2736,302.7,11,19,458
2737,303.61,1,16,1214
2738,303.61,1,19,742
2739,303.61,3,19,567
2740,303.61,4,17,1525
2741,303.61,4,19,798
2742,303.61,4,21,122
2743,303.61,10,16,1741
2744,303.64,2,22,555
2745,303.64,3,18,1080
2746,303.64,3,22,567
2747,303.64,5,18,986
2748,303.64,6,18,890
2749,303.64,7,18,2970
2750,303.64,7,19,811
2751,303.64,8,18,1525
2752,303.64,9,18,593
2753,303.64,9,22,393
2754,303.64,10,18,431
2755,303.64,10,19,595
2756,303.64,10,22,960
2757,303.67,3,17,2553
2758,303.67,3,19,473
2759,303.67,4,19,338
2760,303.67,5,16,1202
2761,303.67,12,16,1580
2762,303.67,12,23,149
2763,304.58,1,18,1108
2764,304.58,5,21,136
2765,304.58,6,20,134
2766,304.58,8,16,2011
2767,304.58,11,21,136
2768,304.61,4,19,1136
2769,304.61,12,21,121
2770,304.64,2,22,771
2771,304.64,3,18,1203
2772,304.64,3,22,1403
2773,304.64,4,18,1957
2774,304.64,6,18,960
2775,304.64,6,22,1052
2776,304.64,7,22,1256
2777,304.64,8,18,539
2778,304.64,8,22,2215
2779,304.64,9,18,826
2780,304.64,9,22,635
2781,304.64,10,18,310
2782,304.64,12,16,1377
2783,304.64,12,24,122
2784,305.55,4,24,351
2785,305.55,6,16,1365
2786,305.58,6,21,136
2787,305.58,7,17,1715
2788,305.58,12,21,136
2789,305.61,1,21,107
2790,305.61,3,19,593
2791,305.61,5,17,1498
2792,305.61,8,17,1648
2793,305.61,9,19,405
2794,305.61,10,11,284
2795,305.61,12,18,1027
2796,305.61,12,21,107
2797,306.52,4,17,1432
2798,306.52,4,25,283
2799,306.52,9,17,1986
2800,306.55,2,19,1000
2801,306.55,10,22,528
2802,306.55,12,21,188
2803,306.58,11,18,635
2804,306.58,11,21,163
2805,307.49,1,23,163
2806,307.49,1,24,366
2807,307.49,2,18,1025
2808,307.49,2,21,27
2809,307.49,4,21,107
2810,307.49,5,21,217
2811,307.49,8,21,109
2812,307.49,10,21,177
2813,307.49,11,21,204
2814,307.49,12,24,177
2815,307.52,1,22,609
2816,307.52,3,19,270
2817,307.52,6,17,2321
2818,307.52,6,19,243
2819,307.52,7,17,1607
2820,307.55,10,19,1188
2821,307.55,10,24,27
2822,307.55,11,18,743
2823,308.46,1,16,1526
2824,308.46,1,18,230
2825,308.46,1,22,540
2826,308.46,2,18,1014
2827,308.46,2,22,1500
2828,308.46,3,16,1592
2829,308.46,5,17,2700
2830,308.46,10,16,3160
2831,308.46,11,25,339
2832,308.46,12,18,620
2833,308.49,1,21,81
2834,308.49,4,21,109
2835,308.49,6,16,1498
2836,308.49,6,21,80
2837,308.49,8,21,53
2838,308.49,9,17,1972
2839,308.49,9,21,134
2840,308.49,10,21,258
2841,308.49,11,21,81
2842,308.52,3,17,1458
2843,309.43,1,17,3186
2844,309.43,2,19,703
2845,309.43,8,21,69
2846,309.43,9,16,1606
2847,309.43,9,22,811
2848,309.43,10,18,932
2849,309.43,11,18,338
2850,309.43,11,19,1499
2851,309.43,12,19,676
2852,309.46,7,19,366
2853,309.46,10,19,540
2854,309.46,12,18,743
2855,309.46,12,22,513
2856,309.49,1,18,784
2857,309.49,1,21,108
2858,309.49,1,25,499
2859,309.49,2,21,95
2860,309.49,4,19,310
2861,309.49,4,21,107
2862,309.49,6,21,229
2863,309.49,8,17,1822
2864,309.49,8,21,96
2865,309.49,9,21,164
2866,309.49,10,21,107
2867,309.49,10,22,609
2868,310.4,1,19,878
2869,310.4,2,19,1133
2870,310.4,5,19,244
2871,310.4,6,19,662
2872,310.4,7,19,258
2873,310.4,9,18,1066
2874,310.4,9,19,1406
2875,310.4,10,19,325
2876,310.4,11,14,702
2877,310.4,11,19,501
2878,310.43,1,19,797
2879,310.43,4,16,1472
2880,310.43,4,23,270
2881,310.43,5,16,1187
2882,310.43,8,16,1351
2883,310.43,8,17,2324
2884,310.43,8,21,69
2885,310.43,11,16,851
2886,310.43,11,19,539
2887,310.43,12,16,1148
2888,310.43,12,19,310
2889,310.46,1,18,905
2890,310.46,12,18,890
2891,310.46,12,19,905
2892,310.46,12,22,1771
2893,311.37,10,15,580
2894,311.37,10,22,419
2895,311.37,11,20,243
2896,311.37,11,23,202
2897,311.4,1,19,567
2898,311.4,2,19,1217
2899,311.4,4,19,136
2900,311.4,5,19,513
2901,311.4,7,18,946
2902,311.4,7,19,567
2903,311.4,8,19,919
2904,311.4,9,19,808
2905,311.4,10,19,351
2906,311.4,11,15,499
2907,311.43,1,16,1432
2908,311.43,1,17,1310
2909,311.43,1,19,1040
2910,311.43,1,24,188
2911,311.43,2,19,865
2912,311.43,8,17,1040
2913,311.43,9,16,1687
2914,311.43,10,19,487
2915,311.43,11,19,512
2916,311.43,12,19,607
2917,312.34,7,17,1945
2918,312.34,8,20,80
2919,312.34,9,18,931
2920,312.37,6,18,1053
2921,312.37,6,19,622
2922,312.37,8,19,621
2923,312.4,1,19,675
2924,312.4,2,19,703
2925,312.4,4,19,499
2926,312.4,5,19,269
2927,312.4,7,19,297
2928,312.4,10,19,352
2929,312.4,12,19,568
2930,313.31,6,18,339
2931,313.31,11,18,865
2932,313.34,6,17,1931
2933,313.34,9,21,136
2934,313.34,10,18,933
2935,313.34,11,18,757
2936,313.37,11,16,1121
2937,314.28,2,19,609
2938,314.28,7,18,864
2939,314.28,9,22,607
2940,314.28,10,18,1189
2941,314.28,11,18,852
2942,314.28,11,22,1364
2943,314.31,1,25,296
2944,314.31,2,24,176
2945,314.31,8,19,919
2946,314.31,10,21,122
2947,314.31,11,19,809
2948,314.31,12,25,231
2949,314.34,8,20,80
2950,314.34,9,19,960
2951,314.34,9,20,13
2952,315.25,7,18,864
2953,315.25,8,19,513
2954,315.25,10,27,3321
2955,315.28,4,22,1377
2956,315.28,10,22,188
2957,315.28,11,18,810
2958,315.31,4,25,972
2959,315.31,11,24,204
2960,315.31,12,19,1297
2961,316.22,1,25,607
2962,316.22,2,24,297
2963,316.22,4,24,418
2964,316.22,5,16,1592
2965,316.22,11,19,1201
2966,316.22,12,25,379
2967,316.25,1,24,351
2968,316.25,12,25,175
2969,316.28,2,25,391
2970,316.28,3,23,231
2971,316.28,3,25,446
2972,316.28,4,22,622
2973,316.28,4,24,296
2974,316.28,8,18,230
2975,316.28,10,18,1053
2976,316.28,10,22,798
2977,317.19,1,24,258
2978,317.19,3,19,891
2979,317.22,2,19,350
2980,317.22,5,18,824
2981,317.22,9,21,135
2982,317.25,4,19,1188
2983,317.25,4,23,284
2984,317.25,10,19,406
2985,318.16,2,25,81
2986,318.16,3,18,944
2987,318.16,4,24,379
2988,318.16,5,18,553
2989,318.16,6,19,459
2990,318.16,9,19,1241
2991,318.16,10,19,2174
2992,318.16,11,19,1956
2993,318.16,12,19,4036
2994,318.19,1,23,203
2995,318.19,4,22,297
2996,318.19,4,23,285
2997,318.19,8,18,986
2998,318.19,10,19,1122
2999,318.19,10,21,203
3000,318.22,1,23,122
3001,318.22,1,25,296
3002,318.22,3,22,636
3003,318.22,5,24,460
3004,318.22,7,19,757
3005,319.13,1,18,716
3006,319.13,1,19,1269
3007,319.13,1,24,189
3008,319.13,2,18,1715
3009,319.13,2,19,852
3010,319.13,3,24,350
3011,319.13,4,19,1053
3012,319.13,4,23,298
3013,319.13,5,18,1135
3014,319.13,5,19,2928
3015,319.13,6,18,823
3016,319.13,6,19,850
3017,319.13,7,16,1513
3018,319.13,7,18,1701
3019,319.13,7,19,4198
3020,319.13,7,25,285
3021,319.13,8,6,839
3022,319.13,8,14,1539
3023,319.13,8,18,1741
3024,319.13,8,19,2133
3025,319.13,9,6,391
3026,319.13,9,18,1053
3027,319.13,9,19,3198
3028,319.13,10,11,204
3029,319.13,10,15,393
3030,319.13,10,18,1638
3031,319.13,10,19,2985
3032,319.13,11,11,622
3033,319.13,11,15,528
3034,319.13,11,18,271
3035,319.13,11,19,4146
3036,319.13,12,6,700
3037,319.13,12,11,298
3038,319.13,12,14,513
3039,319.13,12,15,959
3040,319.13,12,18,1461
3041,319.13,12,19,1445
3042,319.16,2,16,1392
3043,319.16,2,19,1647
3044,319.16,5,19,1160
3045,319.16,6,19,1675
3046,319.16,8,19,607
3047,319.16,9,19,1067
3048,319.16,10,19,892
3049,319.16,10,27,2417
3050,319.16,11,19,958
3051,319.16,12,19,2095
3052,319.19,1,18,716
3053,319.19,1,24,148
3054,319.19,7,19,1120
3055,320.1,1,24,420
3056,320.1,2,25,271
3057,320.1,3,19,906
3058,320.1,11,25,323
3059,320.13,1,19,1338
3060,320.13,1,23,323
3061,320.13,2,19,891
3062,320.13,2,23,392
3063,320.13,3,19,2294
3064,320.13,4,19,1270
3065,320.13,4,20,68
3066,320.13,5,18,1515
3067,320.13,6,18,958
3068,320.13,6,19,3215
3069,320.13,7,14,567
3070,320.13,7,18,865
3071,320.13,8,6,377
3072,320.13,8,18,595
3073,320.13,8,19,1782
3074,320.13,9,6,325
3075,320.13,9,14,1298
3076,320.13,9,18,2436
3077,320.13,9,19,1229
3078,320.13,10,6,1135
3079,320.13,10,11,256
3080,320.13,10,14,839
3081,320.13,10,15,539
3082,320.13,10,19,3457
3083,320.13,10,21,80
3084,320.13,11,15,1029
3085,320.13,11,18,985
3086,320.13,12,6,325
3087,320.13,12,11,688
3088,320.13,12,15,1039
3089,320.13,12,18,759
3090,320.16,1,23,337
3091,320.16,1,25,242
3092,320.16,5,19,1835
3093,320.16,6,19,2052
3094,320.16,7,19,838
3095,320.16,8,19,798
3096,320.16,9,19,365
3097,320.16,11,19,933
3098,321.07,1,19,879
3099,321.07,1,24,188
3100,321.07,12,24,175
3101,321.1,1,25,528
3102,321.1,5,23,338
3103,321.1,7,24,229
3104,321.1,11,20,283
3105,321.1,11,22,446
3106,321.1,11,27,2147
3107,321.13,1,18,1514
3108,321.13,1,19,1931
3109,321.13,2,18,877
3110,321.13,2,19,987
3111,321.13,3,18,851
3112,321.13,3,19,1108
3113,321.13,4,19,499
3114,321.13,4,25,823
3115,321.13,5,18,635
3116,321.13,5,19,2322
3117,321.13,6,18,3039
3118,321.13,6,19,878
3119,321.13,7,6,379
3120,321.13,7,18,971
3121,321.13,8,6,310
3122,321.13,8,14,581
3123,321.13,8,18,2311
3124,321.13,8,19,2404
3125,321.13,9,11,202
3126,321.13,9,15,553
3127,321.13,9,19,2053
3128,321.13,9,21,163
3129,321.13,10,11,258
3130,321.13,10,14,676
3131,321.13,10,15,339
3132,321.13,10,18,662
3133,321.13,10,19,1066
3134,321.13,10,21,96
3135,321.13,11,11,296
3136,321.13,11,18,161
3137,321.13,11,19,2728
3138,321.13,11,21,150
3139,321.13,12,6,364
3140,321.13,12,14,1474
3141,321.13,12,18,610
3142,321.13,12,19,500
3143,322.04,1,19,1297
3144,322.04,2,19,526
3145,322.04,3,19,2796
3146,322.04,4,19,933
3147,322.04,4,24,311
3148,322.04,5,25,473
3149,322.04,6,19,285
3150,322.07,12,25,501
3151,322.1,4,19,581
3152,323.01,1,23,338
3153,323.04,1,19,1676
3154,323.04,2,19,2066
3155,323.04,3,19,513
3156,323.04,5,19,2433
3157,323.04,5,23,284
3158,323.04,5,25,269
3159,323.04,6,19,1013
3160,323.04,8,19,379
3161,323.04,9,15,393
3162,323.04,11,18,714
3163,323.04,11,19,705
3164,323.04,12,19,568
3165,323.04,12,22,364
3166,323.04,12,24,243
3167,323.07,2,23,337
3168,323.98,1,23,203
3169,323.98,1,25,567
3170,323.98,4,23,202
3171,323.98,8,20,27
3172,323.98,9,24,284
3173,323.98,11,24,150
3174,323.98,12,23,258
3175,324.04,2,19,621
3176,324.04,3,19,297
3177,324.04,4,25,352
3178,324.04,5,19,932
3179,324.04,9,19,365
3180,324.04,9,23,177
3181,324.04,11,19,350
3182,324.04,11,22,975
3183,324.04,12,18,772
3184,324.04,12,19,446
3185,324.04,12,22,447
3186,324.98,1,23,270
3187,324.98,1,25,188
3188,324.98,2,23,135
3189,324.98,2,24,150
3190,324.98,4,23,81
3191,324.98,7,23,189
3192,325.95,1,19,865
3193,325.95,9,24,350
3194,325.98,2,24,108
3195,325.98,4,24,215
3196,325.98,6,20,134
3197,326.89,5,19,863
3198,326.89,7,20,108
3199,326.95,3,19,675
3200,327.86,10,19,298
3201,327.86,12,19,337
3202,327.92,2,25,338
3203,328.83,2,19,1784
3204,328.86,1,19,1175
3205,328.86,2,19,1727
3206,328.86,5,19,1027
